musical_work_id,sacred_or_secular,source_id,contribution_id,VIAF ID,genre_style_@id,genre_style,genre_type,genre_type_@id,url_to_file,contributor_role,contributor_role_@id,source_instantiation_portion,source_title,source_type,source_url,file_type,file_format,file_format_@id,musical_work_variant_titles,file_version,contributor_name,contributor_name_@id
32.0,False,34.0,61.0,51876790.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/128,COMPOSER,Q36834,32.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Quando lo pomo vien da lo pomaro'],,Bartolomeo Tromboncino,Q809518
32.0,False,34.0,61.0,51876790.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/125,COMPOSER,Q36834,32.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Quando lo pomo vien da lo pomaro'],,Bartolomeo Tromboncino,Q809518
33.0,False,35.0,62.0,22328346.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/130,COMPOSER,Q36834,33.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Ο Dio che la brunetta mia'],,Michele Pesenti,Q3856752
33.0,False,35.0,62.0,22328346.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/131,COMPOSER,Q36834,33.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Ο Dio che la brunetta mia'],,Michele Pesenti,Q3856752
33.0,False,35.0,62.0,22328346.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/132,COMPOSER,Q36834,33.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Ο Dio che la brunetta mia'],,Michele Pesenti,Q3856752
33.0,False,35.0,62.0,22328346.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/129,COMPOSER,Q36834,33.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Ο Dio che la brunetta mia'],,Michele Pesenti,Q3856752
34.0,False,36.0,63.0,34643473.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/134,COMPOSER,Q36834,34.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Hora è di maggio'],,Heinrich Isaac,Q316668
34.0,False,36.0,63.0,34643473.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/135,COMPOSER,Q36834,34.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Hora è di maggio'],,Heinrich Isaac,Q316668
34.0,False,36.0,63.0,34643473.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/136,COMPOSER,Q36834,34.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Hora è di maggio'],,Heinrich Isaac,Q316668
34.0,False,36.0,63.0,34643473.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/133,COMPOSER,Q36834,34.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Hora è di maggio'],,Heinrich Isaac,Q316668
35.0,False,37.0,64.0,14957872.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/138,COMPOSER,Q36834,35.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Che fa la ramanzina'],,Loyset Compère,Q975576
35.0,False,37.0,64.0,14957872.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/139,COMPOSER,Q36834,35.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Che fa la ramanzina'],,Loyset Compère,Q975576
35.0,False,37.0,64.0,14957872.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/140,COMPOSER,Q36834,35.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Che fa la ramanzina'],,Loyset Compère,Q975576
35.0,False,37.0,64.0,14957872.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/137,COMPOSER,Q36834,35.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Che fa la ramanzina'],,Loyset Compère,Q975576
36.0,False,38.0,65.0,51876790.0,Q4692,Renaissance,Frottola,Q944800,https://db.simssa.ca/files/142,COMPOSER,Q36834,36.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,"['Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]']",,Bartolomeo Tromboncino,Q809518
36.0,False,38.0,65.0,51876790.0,Q4692,Renaissance,Frottola,Q944800,https://db.simssa.ca/files/143,COMPOSER,Q36834,36.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,"['Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]']",,Bartolomeo Tromboncino,Q809518
36.0,False,38.0,65.0,51876790.0,Q4692,Renaissance,Frottola,Q944800,https://db.simssa.ca/files/144,COMPOSER,Q36834,36.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,"['Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]']",,Bartolomeo Tromboncino,Q809518
36.0,False,38.0,65.0,51876790.0,Q4692,Renaissance,Frottola,Q944800,https://db.simssa.ca/files/141,COMPOSER,Q36834,36.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,"['Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]']",,Bartolomeo Tromboncino,Q809518
36.0,False,38.0,66.0,39382430.0,Q4692,Renaissance,Frottola,Q944800,https://db.simssa.ca/files/142,AUTHOR,Q482980,36.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,"['Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]']",,Francesco Petrarca,Q1401
36.0,False,38.0,66.0,39382430.0,Q4692,Renaissance,Frottola,Q944800,https://db.simssa.ca/files/143,AUTHOR,Q482980,36.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,"['Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]']",,Francesco Petrarca,Q1401
36.0,False,38.0,66.0,39382430.0,Q4692,Renaissance,Frottola,Q944800,https://db.simssa.ca/files/144,AUTHOR,Q482980,36.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,"['Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]']",,Francesco Petrarca,Q1401
36.0,False,38.0,66.0,39382430.0,Q4692,Renaissance,Frottola,Q944800,https://db.simssa.ca/files/141,AUTHOR,Q482980,36.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,"['Che debbio far che mi consigli Amore? [3, Tromboncino, F&H]']",,Francesco Petrarca,Q1401
37.0,False,39.0,67.0,111839700.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/146,COMPOSER,Q36834,37.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['La tortorella el semplice uccelletto'],,Jacob Obrecht,Q311629
37.0,False,39.0,67.0,111839700.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/147,COMPOSER,Q36834,37.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['La tortorella el semplice uccelletto'],,Jacob Obrecht,Q311629
37.0,False,39.0,67.0,111839700.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/148,COMPOSER,Q36834,37.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['La tortorella el semplice uccelletto'],,Jacob Obrecht,Q311629
37.0,False,39.0,67.0,111839700.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/145,COMPOSER,Q36834,37.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['La tortorella el semplice uccelletto'],,Jacob Obrecht,Q311629
38.0,False,40.0,68.0,100226284.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/150,COMPOSER,Q36834,38.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Scaramella fa la guerra'],,des Prez Josquin,Q143100
38.0,False,40.0,68.0,100226284.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/151,COMPOSER,Q36834,38.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Scaramella fa la guerra'],,des Prez Josquin,Q143100
38.0,False,40.0,68.0,100226284.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/152,COMPOSER,Q36834,38.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Scaramella fa la guerra'],,des Prez Josquin,Q143100
38.0,False,40.0,68.0,100226284.0,Q4692,Renaissance,Northern proto-villotta,Northern proto-villotta,https://db.simssa.ca/files/149,COMPOSER,Q36834,38.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Scaramella fa la guerra'],,des Prez Josquin,Q143100
39.0,False,41.0,69.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/154,COMPOSER,Q36834,39.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,"[""[Zibaldone] C.: Fortuna disperata; Α.: Vidi la forosetta in un boschetto; T.: Voi m'havete svergognié; B.: Fortuna - mangio biscotti""]",,Anonymous ,Q4233718
39.0,False,41.0,69.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/155,COMPOSER,Q36834,39.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,"[""[Zibaldone] C.: Fortuna disperata; Α.: Vidi la forosetta in un boschetto; T.: Voi m'havete svergognié; B.: Fortuna - mangio biscotti""]",,Anonymous ,Q4233718
39.0,False,41.0,69.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/156,COMPOSER,Q36834,39.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,"[""[Zibaldone] C.: Fortuna disperata; Α.: Vidi la forosetta in un boschetto; T.: Voi m'havete svergognié; B.: Fortuna - mangio biscotti""]",,Anonymous ,Q4233718
39.0,False,41.0,69.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/153,COMPOSER,Q36834,39.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,"[""[Zibaldone] C.: Fortuna disperata; Α.: Vidi la forosetta in un boschetto; T.: Voi m'havete svergognié; B.: Fortuna - mangio biscotti""]",,Anonymous ,Q4233718
40.0,False,42.0,70.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/158,COMPOSER,Q36834,40.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,"[""J'am pris amours; [Zibaldone] C., Α., T. Musicola B.: Ma buce rit""]",,Anonymous ,Q4233718
40.0,False,42.0,70.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/159,COMPOSER,Q36834,40.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,"[""J'am pris amours; [Zibaldone] C., Α., T. Musicola B.: Ma buce rit""]",,Anonymous ,Q4233718
40.0,False,42.0,70.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/160,COMPOSER,Q36834,40.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,"[""J'am pris amours; [Zibaldone] C., Α., T. Musicola B.: Ma buce rit""]",,Anonymous ,Q4233718
40.0,False,42.0,70.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/157,COMPOSER,Q36834,40.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,"[""J'am pris amours; [Zibaldone] C., Α., T. Musicola B.: Ma buce rit""]",,Anonymous ,Q4233718
41.0,False,43.0,71.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/162,COMPOSER,Q36834,41.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,"[""[Zibaldone] C. : Donna tu pure invecchi Α.: Diventerò zenzaro T.: Ogniun fughi et pigli scampo; B: Dall'armata delle dee""]",,Anonymous ,Q4233718
41.0,False,43.0,71.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/163,COMPOSER,Q36834,41.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,"[""[Zibaldone] C. : Donna tu pure invecchi Α.: Diventerò zenzaro T.: Ogniun fughi et pigli scampo; B: Dall'armata delle dee""]",,Anonymous ,Q4233718
41.0,False,43.0,71.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/164,COMPOSER,Q36834,41.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,"[""[Zibaldone] C. : Donna tu pure invecchi Α.: Diventerò zenzaro T.: Ogniun fughi et pigli scampo; B: Dall'armata delle dee""]",,Anonymous ,Q4233718
41.0,False,43.0,71.0,,Q4692,Renaissance,Zibaldone,Zibaldone,https://db.simssa.ca/files/161,COMPOSER,Q36834,41.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,"[""[Zibaldone] C. : Donna tu pure invecchi Α.: Diventerò zenzaro T.: Ogniun fughi et pigli scampo; B: Dall'armata delle dee""]",,Anonymous ,Q4233718
42.0,False,44.0,72.0,100224571.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/166,COMPOSER,Q36834,42.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Donne venite al ballo [T]'],,Francesco Patavino,Q3750431
42.0,False,44.0,72.0,100224571.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/167,COMPOSER,Q36834,42.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Donne venite al ballo [T]'],,Francesco Patavino,Q3750431
42.0,False,44.0,72.0,100224571.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/168,COMPOSER,Q36834,42.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Donne venite al ballo [T]'],,Francesco Patavino,Q3750431
42.0,False,44.0,72.0,100224571.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/165,COMPOSER,Q36834,42.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Donne venite al ballo [T]'],,Francesco Patavino,Q3750431
43.0,False,45.0,73.0,100224571.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/170,COMPOSER,Q36834,43.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Un cavalier di Spagnia [T]; Cavalcha per la via'],,Francesco Patavino,Q3750431
43.0,False,45.0,73.0,100224571.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/171,COMPOSER,Q36834,43.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Un cavalier di Spagnia [T]; Cavalcha per la via'],,Francesco Patavino,Q3750431
43.0,False,45.0,73.0,100224571.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/172,COMPOSER,Q36834,43.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Un cavalier di Spagnia [T]; Cavalcha per la via'],,Francesco Patavino,Q3750431
43.0,False,45.0,73.0,100224571.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/169,COMPOSER,Q36834,43.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Un cavalier di Spagnia [T]; Cavalcha per la via'],,Francesco Patavino,Q3750431
44.0,False,46.0,74.0,32192513.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/174,COMPOSER,Q36834,44.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,"[""L'ultimo di di maggio [T]; Un bel mattino""]",,Sebastiano Festa,Q7442579
44.0,False,46.0,74.0,32192513.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/175,COMPOSER,Q36834,44.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,"[""L'ultimo di di maggio [T]; Un bel mattino""]",,Sebastiano Festa,Q7442579
44.0,False,46.0,74.0,32192513.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/176,COMPOSER,Q36834,44.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,"[""L'ultimo di di maggio [T]; Un bel mattino""]",,Sebastiano Festa,Q7442579
44.0,False,46.0,74.0,32192513.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/173,COMPOSER,Q36834,44.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,"[""L'ultimo di di maggio [T]; Un bel mattino""]",,Sebastiano Festa,Q7442579
45.0,False,47.0,75.0,,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/178,COMPOSER,Q36834,45.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Vaghe le montanine pasturelle '],,Anonymous ,Q4233718
45.0,False,47.0,75.0,,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/179,COMPOSER,Q36834,45.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Vaghe le montanine pasturelle '],,Anonymous ,Q4233718
45.0,False,47.0,75.0,,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/180,COMPOSER,Q36834,45.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Vaghe le montanine pasturelle '],,Anonymous ,Q4233718
45.0,False,47.0,75.0,,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/177,COMPOSER,Q36834,45.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Vaghe le montanine pasturelle '],,Anonymous ,Q4233718
45.0,False,47.0,76.0,88851993.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/178,AUTHOR,Q482980,45.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Vaghe le montanine pasturelle '],,Franco Sacchetti,Q1029676
45.0,False,47.0,76.0,88851993.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/179,AUTHOR,Q482980,45.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Vaghe le montanine pasturelle '],,Franco Sacchetti,Q1029676
45.0,False,47.0,76.0,88851993.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/180,AUTHOR,Q482980,45.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Vaghe le montanine pasturelle '],,Franco Sacchetti,Q1029676
45.0,False,47.0,76.0,88851993.0,Q4692,Renaissance,Villotta,Q1092924,https://db.simssa.ca/files/177,AUTHOR,Q482980,45.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Vaghe le montanine pasturelle '],,Franco Sacchetti,Q1029676
46.0,False,48.0,77.0,,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/182,COMPOSER,Q36834,45.5,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Solingho et vagho augello '],,Anonymous ,Q4233718
46.0,False,48.0,77.0,,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/183,COMPOSER,Q36834,45.5,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Solingho et vagho augello '],,Anonymous ,Q4233718
46.0,False,48.0,77.0,,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/184,COMPOSER,Q36834,45.5,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Solingho et vagho augello '],,Anonymous ,Q4233718
46.0,False,48.0,77.0,,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/181,COMPOSER,Q36834,45.5,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Solingho et vagho augello '],,Anonymous ,Q4233718
46.0,False,48.0,78.0,54144140.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/182,AUTHOR,Q482980,45.5,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Solingho et vagho augello '],,Pietro Bembo,Q334188
46.0,False,48.0,78.0,54144140.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/183,AUTHOR,Q482980,45.5,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Solingho et vagho augello '],,Pietro Bembo,Q334188
46.0,False,48.0,78.0,54144140.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/184,AUTHOR,Q482980,45.5,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Solingho et vagho augello '],,Pietro Bembo,Q334188
46.0,False,48.0,78.0,54144140.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/181,AUTHOR,Q482980,45.5,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Solingho et vagho augello '],,Pietro Bembo,Q334188
47.0,False,49.0,79.0,100226284.0,Q4692,Renaissance,Chanson,Q1062328,https://db.simssa.ca/files/186,COMPOSER,Q36834,46.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Entré je suis en gran pensier '],,des Prez Josquin,Q143100
47.0,False,49.0,79.0,100226284.0,Q4692,Renaissance,Chanson,Q1062328,https://db.simssa.ca/files/187,COMPOSER,Q36834,46.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Entré je suis en gran pensier '],,des Prez Josquin,Q143100
47.0,False,49.0,79.0,100226284.0,Q4692,Renaissance,Chanson,Q1062328,https://db.simssa.ca/files/188,COMPOSER,Q36834,46.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Entré je suis en gran pensier '],,des Prez Josquin,Q143100
47.0,False,49.0,79.0,100226284.0,Q4692,Renaissance,Chanson,Q1062328,https://db.simssa.ca/files/185,COMPOSER,Q36834,46.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Entré je suis en gran pensier '],,des Prez Josquin,Q143100
48.0,False,50.0,80.0,,Q4692,Renaissance,Chanson,Q1062328,https://db.simssa.ca/files/190,COMPOSER,Q36834,47.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Tant ravy suis en la bonté '],,Anonymous ,Q4233718
48.0,False,50.0,80.0,,Q4692,Renaissance,Chanson,Q1062328,https://db.simssa.ca/files/191,COMPOSER,Q36834,47.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Tant ravy suis en la bonté '],,Anonymous ,Q4233718
48.0,False,50.0,80.0,,Q4692,Renaissance,Chanson,Q1062328,https://db.simssa.ca/files/192,COMPOSER,Q36834,47.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Tant ravy suis en la bonté '],,Anonymous ,Q4233718
48.0,False,50.0,80.0,,Q4692,Renaissance,Chanson,Q1062328,https://db.simssa.ca/files/189,COMPOSER,Q36834,47.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Tant ravy suis en la bonté '],,Anonymous ,Q4233718
